0.451467, 0.261062, 0.995612, -3.56327e-05, -0.000100811, 0.92387, 0.382705, 
0.451765, 0.231291, 0.995611, -3.99482e-05, -0.000103884, 0.92387, 0.382705, 
0.452148, 0.191784, 0.995597, -3.75842e-05, -0.000102315, 0.92387, 0.382705, 
0.452035, 0.140906, 0.995612, -4.28953e-05, -0.000103342, 0.92387, 0.382705, 
0.45128, 0.0740697, 0.995621, -4.37063e-05, -0.000101562, 0.92387, 0.382705, 
0.43551, 0.066207, 0.995603, -4.06325e-05, -0.00010024, 0.92387, 0.382705, 
0.412154, 0.0663881, 0.995568, -3.82826e-05, -9.95287e-05, 0.92387, 0.382705, 
0.387231, 0.0666022, 0.99553, -3.86393e-05, -9.7475e-05, 0.92387, 0.382705, 
0.363179, 0.0668993, 0.995457, -3.64965e-05, -9.49062e-05, 0.92387, 0.382705, 
0.335915, 0.0668318, 0.995447, -3.28587e-05, -9.43505e-05, 0.92387, 0.382705, 
0.307203, 0.0666585, 0.995469, -3.38385e-05, -8.8942e-05, 0.92387, 0.382705, 
0.279172, 0.0664046, 0.995512, -3.21351e-05, -8.64241e-05, 0.92387, 0.382705, 
0.254087, 0.0671533, 0.995591, -3.30825e-05, -7.95501e-05, 0.92387, 0.382705, 
0.251851, 0.103817, 0.995576, -3.68232e-05, -8.47082e-05, 0.92387, 0.382705, 
0.252333, 0.160827, 0.995485, -3.52799e-05, -8.89856e-05, 0.92387, 0.382705, 
0.252018, 0.208462, 0.995517, -4.07586e-05, -9.13966e-05, 0.92387, 0.382705, 
0.251565, 0.250311, 0.995596, -3.77318e-05, -9.62086e-05, 0.92387, 0.382705, 
0.269382, 0.266311, 0.995594, -3.53558e-05, -9.69367e-05, 0.92387, 0.382705, 
0.304222, 0.266731, 0.995571, -3.81171e-05, -0.000100032, 0.92387, 0.382705, 
0.335145, 0.266946, 0.995561, -3.81607e-05, -0.000101517, 0.92387, 0.382705, 
0.362604, 0.26701, 0.995555, -3.57186e-05, -0.000101212, 0.92387, 0.382705, 
0.387391, 0.266931, 0.995567, -4.1395e-05, -0.00010193, 0.92387, 0.382705, 
0.410063, 0.266653, 0.995588, -3.68294e-05, -9.75716e-05, 0.92387, 0.382705, 
0.429924, 0.266398, 0.995604, -4.09495e-05, -0.000101698, 0.92387, 0.382705, 
0.445991, 0.266232, 0.995612, -4.04277e-05, -0.000101069, 0.92387, 0.382705, 
