0.203112, -0.131593, 1.40684, -0.270589, 0.270574, -0.653255, 0.653322, 
0.203307, -0.150895, 1.40397, -0.27043, 0.270427, -0.653302, 0.653402, 
0.203259, -0.17697, 1.39443, -0.270493, 0.270446, -0.653273, 0.653396, 
0.20321, -0.195314, 1.38235, -0.270572, 0.270551, -0.653249, 0.653344, 
0.203204, -0.215647, 1.35851, -0.270608, 0.270557, -0.653246, 0.65333, 
0.203286, -0.225268, 1.33737, -0.270618, 0.270559, -0.653243, 0.653328, 
0.203412, -0.229602, 1.31679, -0.27062, 0.27059, -0.653241, 0.653316, 
0.203391, -0.229243, 1.29689, -0.270624, 0.270581, -0.653243, 0.653317, 
0.203471, -0.225425, 1.27724, -0.270607, 0.270582, -0.653242, 0.653323, 
0.203452, -0.217124, 1.25859, -0.270582, 0.270549, -0.653248, 0.653342, 
0.20344, -0.204581, 1.24153, -0.270541, 0.27051, -0.653254, 0.653369, 
0.203448, -0.187979, 1.22611, -0.270454, 0.270454, -0.653273, 0.653409, 
0.203349, -0.165457, 1.21464, -0.270414, 0.270397, -0.653296, 0.653427, 
0.203347, -0.140401, 1.20887, -0.270294, 0.270266, -0.65336, 0.653467, 
0.203304, -0.118909, 1.20914, -0.270211, 0.270162, -0.653454, 0.653449, 
0.203251, -0.100469, 1.21298, -0.2702, 0.270103, -0.653509, 0.653424, 
0.203242, -0.0832485, 1.22048, -0.2701, 0.269959, -0.653626, 0.653408, 
0.203207, -0.0680837, 1.23071, -0.27021, 0.270104, -0.653562, 0.653366, 
0.203185, -0.0534689, 1.24524, -0.270282, 0.270224, -0.653509, 0.65334, 
0.203175, -0.0393262, 1.26935, -0.270447, 0.270436, -0.653376, 0.653316, 
0.203162, -0.0326387, 1.29633, -0.270607, 0.270565, -0.653257, 0.653316, 
0.203136, -0.0334995, 1.3229, -0.270598, 0.270571, -0.653261, 0.653313, 
0.203103, -0.0415653, 1.34903, -0.270432, 0.27042, -0.653388, 0.653318, 
0.203086, -0.0551576, 1.37061, -0.27027, 0.2702, -0.653519, 0.653345, 
0.203121, -0.068304, 1.38392, -0.27012, 0.270005, -0.653631, 0.653375, 
0.203184, -0.0837935, 1.394, -0.270113, 0.270012, -0.653599, 0.653407, 
0.203275, -0.100679, 1.40161, -0.270138, 0.270078, -0.653533, 0.653435, 
0.203298, -0.119542, 1.40543, -0.270293, 0.270239, -0.653402, 0.653436, 
0.20331, -0.14114, 1.40537, -0.270371, 0.270341, -0.653335, 0.653428, 
0.203246, -0.165827, 1.3999, -0.270492, 0.270487, -0.653274, 0.653379, 
0.203148, -0.188937, 1.38784, -0.270579, 0.27053, -0.653252, 0.653347, 
0.203193, -0.210876, 1.36619, -0.270589, 0.270546, -0.653248, 0.653341, 
0.203304, -0.222192, 1.34539, -0.270599, 0.270575, -0.653244, 0.653328, 
0.203369, -0.228401, 1.32465, -0.270622, 0.270575, -0.653243, 0.65332, 
0.203378, -0.229825, 1.30443, -0.270625, 0.270585, -0.653242, 0.653316, 
0.20347, -0.227334, 1.28428, -0.270613, 0.270591, -0.653242, 0.653318, 
0.203467, -0.220582, 1.26511, -0.270589, 0.270555, -0.653247, 0.653338, 
0.203435, -0.209534, 1.2475, -0.270556, 0.270533, -0.653251, 0.653356, 
0.203461, -0.194568, 1.23123, -0.27049, 0.270493, -0.653263, 0.653388, 
0.203384, -0.174107, 1.21849, -0.270429, 0.270414, -0.653286, 0.653423, 
0.203326, -0.149039, 1.21001, -0.270353, 0.270342, -0.653326, 0.653445, 
0.203095, -0.131187, 1.20695, -0.270616, 0.270611, -0.653243, 0.653307, 
