0.305309, -0.131035, 1.22069, 0.500072, -0.500002, 0.499973, -0.499953, 
0.305574, -0.108094, 1.22075, 0.500064, -0.500016, 0.499975, -0.499945, 
0.305878, -0.077799, 1.22077, 0.500072, -0.500004, 0.499972, -0.499952, 
0.306185, -0.0475542, 1.22074, 0.500066, -0.500017, 0.499976, -0.499942, 
0.306365, -0.0171287, 1.22071, 0.500072, -0.500006, 0.499972, -0.49995, 
0.306467, 0.0159352, 1.2207, 0.500072, -0.500004, 0.499971, -0.499953, 
0.30649, 0.055592, 1.22081, 0.500069, -0.500008, 0.499972, -0.499951, 
0.306133, 0.1073, 1.22093, 0.500067, -0.500012, 0.499971, -0.49995, 
0.305389, 0.160449, 1.22066, 0.500068, -0.500007, 0.499974, -0.499951, 
0.305371, 0.169119, 1.20488, 0.50007, -0.500005, 0.499975, -0.49995, 
0.305583, 0.169581, 1.16598, 0.500069, -0.50001, 0.499971, -0.499951, 
0.305738, 0.169985, 1.11777, 0.500072, -0.500006, 0.499974, -0.499948, 
0.305775, 0.170039, 1.05913, 0.50007, -0.50001, 0.499967, -0.499953, 
0.305643, 0.169757, 1.0141, 0.500071, -0.500007, 0.499972, -0.49995, 
0.305512, 0.169455, 0.9755, 0.500071, -0.500006, 0.499974, -0.499949, 
0.3054, 0.169148, 0.939695, 0.50007, -0.500009, 0.499967, -0.499954, 
0.305411, 0.157778, 0.920795, 0.500069, -0.500009, 0.499967, -0.499954, 
0.306093, 0.106837, 0.920434, 0.500072, -0.500007, 0.499974, -0.499947, 
0.305644, 0.0560779, 0.920644, 0.500073, -0.500006, 0.499973, -0.499948, 
0.303922, 0.0340305, 0.92609, -0.495881, 0.494392, -0.498675, 0.510885, 
0.292097, 0.057667, 0.958817, -0.465912, 0.462534, -0.485188, 0.577565, 
0.275635, 0.0767885, 0.989912, -0.429295, 0.436935, -0.461025, 0.642067, 
0.253627, 0.0908529, 1.02179, -0.381051, 0.417643, -0.419223, 0.71037, 
0.235867, 0.0959201, 1.04324, -0.339496, 0.411248, -0.374479, 0.75854, 
0.219206, 0.0960924, 1.06091, -0.295146, 0.413924, -0.316515, 0.800858, 
