0.407417, 0.130913, 0.821236, -0.707103, 0.707111, -3.94633e-05, 4.3921e-05, 
0.387283, 0.124846, 0.821218, -0.707103, 0.707111, -1.95184e-05, 5.47284e-05, 
0.370339, 0.110823, 0.821219, -0.707103, 0.707111, -1.95018e-05, 5.40913e-05, 
0.359279, 0.0797746, 0.82123, -0.707103, 0.707111, -2.02064e-05, 5.02424e-05, 
0.374531, 0.0457378, 0.821232, -0.707103, 0.707111, -3.55011e-05, 4.03882e-05, 
0.397701, 0.0332497, 0.821219, -0.707102, 0.707111, -3.67157e-05, 3.67838e-05, 
0.421445, 0.0339955, 0.821215, -0.707103, 0.707111, -2.13081e-05, 5.47714e-05, 
0.440548, 0.0441472, 0.821221, -0.707103, 0.707111, -2.09362e-05, 5.49771e-05, 
0.454662, 0.0645842, 0.821228, -0.707102, 0.707111, -3.90404e-05, 3.94258e-05, 
0.452672, 0.10274, 0.821229, -0.707102, 0.707111, -3.91226e-05, 4.05013e-05, 
0.433381, 0.12322, 0.821225, -0.707102, 0.707111, -3.90822e-05, 4.09168e-05, 
0.411502, 0.130652, 0.821235, -0.707103, 0.707111, -3.96476e-05, 4.41822e-05, 
