0.290391, -0.131073, 1.36681, -0.499994, 0.500025, -0.500009, 0.499972, 
0.290648, -0.151938, 1.3636, 0.499989, -0.499991, 0.500021, -0.499999, 
0.290621, -0.178413, 1.35947, 0.49999, -0.499991, 0.50002, -0.499998, 
0.290556, -0.203033, 1.35182, 0.499991, -0.499995, 0.500017, -0.499997, 
0.290545, -0.240319, 1.33291, 0.499994, -0.500009, 0.500011, -0.499986, 
0.290521, -0.255527, 1.32181, -0.499991, 0.499989, -0.50002, 0.5, 
0.290519, -0.287515, 1.28964, -0.499991, 0.499985, -0.500021, 0.500003, 
0.290613, -0.302879, 1.26505, 0.499991, -0.499991, 0.500019, -0.499998, 
0.290548, -0.318885, 1.23227, 0.499993, -0.500008, 0.500012, -0.499987, 
0.290678, -0.325829, 1.20125, 0.499993, -0.499993, 0.500019, -0.499996, 
0.290593, -0.330124, 1.16454, 0.499992, -0.50001, 0.50001, -0.499988, 
0.290717, -0.326391, 1.13562, 0.499993, -0.50001, 0.50001, -0.499987, 
0.290614, -0.318479, 1.10094, 0.499996, -0.500001, 0.500015, -0.499988, 
0.290731, -0.304447, 1.07148, 0.499997, -0.500002, 0.500014, -0.499987, 
0.290688, -0.28501, 1.04171, 0.499997, -0.500006, 0.500011, -0.499985, 
0.290755, -0.261004, 1.01737, 0.5, -0.500004, 0.500012, -0.499984, 
0.290895, -0.231035, 0.995838, -0.499995, 0.500013, -0.50001, 0.499982, 
0.290753, -0.197756, 0.979608, -0.499995, 0.500015, -0.500007, 0.499982, 
0.290887, -0.160711, 0.971375, 0.500002, -0.500006, 0.500009, -0.499983, 
0.290686, -0.128617, 0.967837, -0.499997, 0.500017, -0.500006, 0.49998, 
0.290824, -0.0995271, 0.971772, 0.500005, -0.500007, 0.500007, -0.499981, 
0.290591, -0.0722403, 0.976647, 0.500003, -0.500005, 0.500007, -0.499984, 
0.290794, -0.0453402, 0.98881, -0.5, 0.500019, -0.500003, 0.499979, 
0.290646, -0.0183707, 1.00295, -0.5, 0.500019, -0.500002, 0.499978, 
0.290756, 0.0100139, 1.02824, 0.500004, -0.500006, 0.500007, -0.499983, 
0.290667, 0.0373016, 1.06192, -0.5, 0.500018, -0.500004, 0.499979, 
0.290635, 0.058809, 1.10665, -0.500004, 0.500009, -0.500008, 0.499979, 
0.290655, 0.0665435, 1.14909, -0.499996, 0.500016, -0.50001, 0.499978, 
0.29065, 0.0660262, 1.18759, 0.5, -0.500009, 0.500011, -0.49998, 
0.290589, 0.059563, 1.22392, -0.499993, 0.500015, -0.500012, 0.49998, 
0.290675, 0.0453227, 1.2563, -0.499992, 0.500014, -0.500014, 0.49998, 
0.290597, 0.0276148, 1.28622, 0.499997, -0.500004, 0.500012, -0.499987, 
0.290723, 0.00329435, 1.31206, 0.499992, -0.500008, 0.500014, -0.499986, 
0.290647, -0.0214092, 1.33226, 0.499991, -0.500004, 0.500017, -0.499987, 
0.290709, -0.0482726, 1.34651, 0.499989, -0.500006, 0.500016, -0.499989, 
0.290647, -0.0755952, 1.3577, 0.499986, -0.500011, 0.500021, -0.499981, 
0.290734, -0.103632, 1.36267, 0.499991, -0.499996, 0.500018, -0.499994, 
0.290582, -0.132786, 1.3658, 0.499987, -0.500009, 0.500018, -0.499986, 
0.290753, -0.166079, 1.36145, 0.49999, -0.499992, 0.50002, -0.499998, 
0.290498, -0.192986, 1.35639, 0.499991, -0.500008, 0.500013, -0.499988, 
0.290664, -0.231489, 1.33744, -0.499991, 0.499989, -0.50002, 0.5, 
0.29047, -0.251919, 1.32534, -0.499991, 0.499989, -0.500019, 0.5, 
0.290644, -0.277586, 1.29974, 0.499992, -0.500008, 0.500011, -0.499989, 
0.290579, -0.300196, 1.27026, 0.499991, -0.499995, 0.500017, -0.499997, 
0.290599, -0.316423, 1.23835, 0.499992, -0.500008, 0.500011, -0.499989, 
0.290664, -0.32456, 1.20926, 0.499992, -0.500009, 0.500011, -0.499989, 
0.290599, -0.329613, 1.17514, 0.499992, -0.500009, 0.500011, -0.499988, 
0.290711, -0.327484, 1.14263, 0.499995, -0.499997, 0.500017, -0.499991, 
0.290632, -0.320782, 1.10662, 0.499995, -0.500003, 0.500013, -0.499988, 
0.290809, -0.307498, 1.07735, 0.499997, -0.500001, 0.500015, -0.499987, 
0.290688, -0.289726, 1.04702, 0.499997, -0.500003, 0.500014, -0.499986, 
0.290832, -0.266051, 1.02211, -0.499994, 0.500013, -0.500009, 0.499984, 
0.290746, -0.23722, 0.999438, 0.5, -0.500005, 0.500011, -0.499984, 
0.290754, -0.204722, 0.982755, 0.500001, -0.500005, 0.50001, -0.499984, 
0.290796, -0.166624, 0.972342, 0.500002, -0.500005, 0.500009, -0.499984, 
0.290484, -0.135132, 0.967416, -0.499997, 0.500017, -0.500006, 0.49998, 
