0.306284, 0.130071, 1.22125, -0.501118, 0.501199, -0.498827, 0.498851, 
0.314247, 0.121477, 1.22589, -0.510263, 0.511294, -0.488501, 0.489467, 
0.327073, 0.104188, 1.2344, -0.52486, 0.531832, -0.466461, 0.473381, 
0.34262, 0.0708399, 1.24891, -0.541187, 0.572568, -0.419526, 0.450866, 
0.348107, 0.0424693, 1.26047, -0.544049, 0.608891, -0.374509, 0.439323, 
0.347225, 0.0154119, 1.2716, -0.536412, 0.645394, -0.326166, 0.435137, 
0.338277, -0.0153644, 1.28538, -0.511068, 0.689708, -0.262218, 0.440856, 
0.32286, -0.0403988, 1.29876, -0.468517, 0.728251, -0.199074, 0.458815, 
0.306703, -0.0565863, 1.30968, -0.419712, 0.753964, -0.148704, 0.482977, 
0.288466, -0.0687616, 1.3205, -0.357004, 0.771966, -0.101125, 0.51613, 
0.269165, -0.0770746, 1.33096, -0.278518, 0.778892, -0.0584386, 0.558874, 
0.253355, -0.0812732, 1.33875, -0.20121, 0.772826, -0.0294673, 0.601154, 
0.237936, -0.0837161, 1.34512, -0.109495, 0.751494, -0.00846587, 0.650535, 
0.228396, -0.0847965, 1.34782, -0.0416494, 0.726425, -0.00113342, 0.685982, 
0.223923, -0.0852835, 1.34852, -0.00626571, 0.710216, 6.82528e-05, 0.703956, 
